employee_id,department,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met,Awards,avg_training_score,Promoted
47432,8,1,1,1,1,54,3,4,0,0,79,0
47433,4,1,1,2,1,32,3,8,0,0,57,0
47434,8,1,1,2,1,27,2,3,0,0,83,0
47435,5,2,0,1,1,56,2,18,0,0,68,0
47436,7,2,0,1,1,45,1,7,1,0,49,0
47437,7,2,1,1,1,40,5,12,1,0,48,0
47438,5,1,1,2,1,29,3,7,0,0,75,0
47439,0,1,1,1,1,27,2,4,0,0,83,0
47440,4,2,1,1,1,34,2,7,0,0,54,0
47441,7,1,1,2,1,42,3,15,1,0,45,0
47442,8,2,1,2,1,39,5,2,1,0,77,1
47443,7,1,1,1,1,52,3,19,0,0,48,0
47444,4,1,0,1,1,30,2,5,0,0,60,0
47445,4,1,0,2,1,31,2,1,0,0,59,0
47446,8,2,0,1,1,31,3,5,0,0,80,0
47447,1,2,1,1,1,35,5,4,0,0,62,0
47448,4,1,1,2,1,48,5,17,1,0,58,0
47449,4,2,1,2,1,38,5,3,1,0,58,0
47450,4,1,1,1,1,28,5,4,1,0,58,0
47451,7,1,1,2,1,33,5,5,1,0,50,0
47452,7,1,1,1,2,27,3,3,0,0,46,0
47453,5,2,1,1,1,38,3,6,0,0,73,0
47454,8,1,1,1,1,42,3,5,0,0,84,0
47455,4,1,1,1,1,30,1,5,0,0,59,0
47456,7,1,1,2,2,40,2,9,0,0,48,0
47457,2,1,1,3,1,28,5,5,1,0,50,0
47458,1,1,1,2,2,33,3,8,0,0,55,0
47459,7,2,1,1,1,30,2,8,0,0,49,0
47460,4,1,1,1,1,42,3,10,0,0,62,0
47461,5,2,1,1,2,37,3,3,0,0,71,0
47462,4,1,0,1,3,28,4,3,1,0,61,0
47463,2,2,1,1,1,43,3,2,0,0,53,0
47464,0,1,0,1,1,33,5,5,1,0,84,0
47465,4,2,1,2,1,45,5,17,0,0,58,0
47466,8,2,1,1,1,33,4,7,1,0,83,0
47467,4,2,0,1,1,44,2,13,0,0,62,0
47468,0,2,1,2,1,32,3,6,0,0,84,0
47469,7,2,1,2,1,39,5,8,1,0,52,0
47470,0,1,0,1,1,34,1,6,0,0,82,0
47471,8,1,0,2,1,25,2,2,0,0,80,0
47472,7,1,1,1,1,32,3,7,0,0,49,0
47473,0,1,1,2,2,27,3,2,0,0,85,0
47474,7,2,1,2,1,38,4,9,0,0,50,0
47475,7,1,1,2,1,34,5,3,0,0,50,0
47476,2,2,1,1,1,38,3,6,0,0,53,0
47477,8,1,1,1,1,28,4,2,0,0,83,1
47478,0,1,1,1,1,28,5,4,0,1,85,1
47479,7,1,0,1,1,33,5,5,1,0,55,0
47480,7,2,0,2,1,42,4,4,1,0,48,0
47481,8,2,0,2,2,31,4,7,0,0,83,0
47482,5,1,0,1,1,29,2,5,0,0,70,0
47483,5,1,0,1,1,29,3,3,0,0,74,0
47484,8,2,1,2,1,42,1,12,0,0,82,0
47485,4,1,1,1,1,33,3,6,0,0,60,0
47486,2,2,0,1,1,35,3,5,0,0,50,0
47487,0,1,1,1,1,31,3,2,0,0,88,0
47488,7,1,1,1,2,29,3,7,0,0,48,0
47489,7,1,1,1,4,30,3,2,0,0,50,0
47490,4,1,0,2,2,34,3,4,0,0,63,0
47491,5,1,1,1,2,51,1,3,0,0,70,0
47492,5,2,0,1,1,39,3,5,1,0,68,0
47493,7,1,1,1,1,38,3,9,1,0,49,0
47494,7,1,1,2,1,24,3,3,0,0,47,0
47495,0,1,1,2,2,32,5,8,1,0,83,0
47496,0,1,1,1,1,27,1,4,1,1,82,0
47497,7,1,1,2,1,36,4,5,1,1,64,1
47498,4,2,1,2,1,32,4,6,0,0,61,0
47499,7,1,1,1,1,38,1,9,0,0,50,0
47500,8,1,0,3,1,38,4,3,0,0,82,0
47501,8,2,1,1,1,36,4,3,1,0,75,0
47502,7,2,0,1,1,34,5,7,1,0,52,0
47503,5,1,1,2,3,35,3,5,0,0,70,0
47504,4,1,0,1,1,39,5,7,0,0,57,0
47505,4,1,0,2,2,26,5,2,1,0,62,0
47506,8,1,0,1,1,30,5,4,1,0,82,1
47507,4,2,1,1,2,45,3,16,0,0,59,0
47508,3,1,1,1,1,25,5,2,0,0,62,0
47509,7,1,0,1,1,34,3,7,0,0,52,0
47510,0,1,1,3,1,26,3,2,0,0,88,0
47511,5,1,0,1,1,29,2,6,0,0,70,0
47512,8,1,0,1,1,32,5,4,1,0,95,1
47513,4,2,1,2,1,41,1,12,1,0,57,0
47514,7,1,1,1,1,31,4,5,1,0,50,0
47515,4,2,0,1,1,43,3,15,0,0,59,0
47516,8,2,0,1,1,30,2,4,0,0,77,0
47517,3,1,1,2,1,37,3,9,1,0,62,0
47518,4,1,1,1,1,27,3,2,0,0,57,0
47519,2,1,1,2,1,25,4,3,0,0,49,0
47520,7,1,0,2,1,33,5,6,0,0,48,0
47521,4,1,1,2,1,28,4,2,1,0,58,0
47522,7,1,1,1,1,32,1,7,1,0,48,0
47523,8,2,1,2,1,40,3,9,0,0,80,0
47524,7,2,1,2,1,52,5,12,0,0,47,0
47525,7,1,1,1,1,35,4,4,0,0,54,0
47526,0,1,1,1,1,33,4,3,0,0,87,0
47527,7,2,1,1,1,50,1,20,0,0,49,0
47528,4,2,1,2,1,43,3,12,0,0,55,0
47529,5,2,1,2,1,32,5,6,0,0,83,1
47530,5,2,0,1,1,59,2,6,0,0,68,0
47531,2,1,0,2,1,38,5,3,1,0,50,0
47532,7,1,1,2,1,28,1,2,0,0,50,0
47533,1,2,1,2,1,38,5,9,1,0,64,0
47534,8,1,1,2,1,51,3,15,0,0,84,0
47535,0,1,1,2,1,29,3,5,0,0,87,0
47536,8,1,1,2,1,30,2,3,0,0,78,0
47537,7,1,1,1,1,41,3,6,0,0,48,0
47538,4,2,0,1,2,51,1,7,1,0,58,0
47539,5,1,0,2,2,26,5,3,1,0,71,0
47540,7,1,1,2,1,33,3,3,0,0,56,0
47541,0,1,1,1,1,29,4,4,0,0,88,0
47542,8,1,0,1,1,37,3,7,0,0,78,0
47543,5,1,0,1,1,33,5,4,1,0,66,1
47544,5,2,1,1,1,43,3,6,1,0,72,0
47545,7,1,1,1,1,30,2,5,0,0,47,0
47546,5,2,0,2,1,37,3,6,0,0,69,0
47547,7,1,0,1,1,31,4,5,1,0,52,0
47548,7,2,1,2,1,33,3,7,1,0,44,0
47549,4,1,0,1,1,55,2,7,0,0,61,0
47550,7,1,0,2,1,30,3,7,0,0,49,0
47551,6,1,1,1,1,35,3,5,0,0,89,0
47552,7,2,1,1,1,36,5,9,1,0,51,0
47553,7,2,0,1,1,44,5,19,0,0,49,0
47554,7,1,0,2,1,33,5,6,0,0,50,0
47555,7,2,1,1,2,58,1,25,0,0,51,0
47556,3,3,1,1,1,24,4,1,0,0,63,0
47557,7,2,1,1,1,50,4,3,1,0,43,0
47558,0,1,1,1,1,30,5,3,1,0,84,0
47559,5,1,0,1,1,32,3,7,0,0,66,0
47560,5,2,1,1,1,34,4,10,0,0,97,1
47561,5,2,0,3,1,44,5,5,1,0,75,1
47562,5,1,0,1,3,26,3,3,1,0,70,0
47563,0,1,1,1,1,33,4,7,0,0,80,0
47564,4,2,1,2,1,59,3,7,0,0,59,0
47565,7,1,1,2,3,26,2,3,0,0,45,0
47566,4,1,1,1,1,32,3,3,1,0,59,0
47567,7,1,1,1,1,35,4,2,0,0,45,0
47568,3,1,1,1,1,30,4,2,1,0,59,1
47569,5,1,0,1,2,27,3,2,1,0,65,0
47570,0,1,1,2,1,31,3,9,0,0,81,0
47571,4,2,0,2,1,36,5,2,0,0,58,0
47572,5,1,0,2,2,36,3,5,1,0,71,0
47573,4,1,1,1,1,27,2,2,0,0,54,0
47574,7,1,1,2,2,41,2,11,0,0,50,0
47575,3,1,1,1,1,31,5,3,1,0,62,1
47576,5,1,0,1,1,40,5,5,1,0,69,0
47577,5,1,0,2,1,50,3,16,0,0,64,0
47578,8,2,0,1,1,37,3,9,0,0,78,0
47579,4,2,0,2,1,37,5,7,1,0,61,0
47580,7,2,0,1,1,37,5,3,1,1,98,1
47581,8,2,1,1,1,37,3,8,0,0,84,0
47582,7,1,1,1,1,37,1,6,0,0,52,0
47583,1,2,1,2,1,52,3,7,1,0,59,0
47584,7,1,0,1,4,41,3,7,1,0,52,0
47585,8,2,1,1,3,35,3,2,0,0,76,0
47586,5,1,0,2,1,40,3,6,1,0,68,0
47587,8,3,1,1,3,24,1,2,0,0,79,0
47588,6,1,1,2,1,30,4,7,0,0,82,0
47589,5,2,1,1,2,58,3,2,0,0,64,0
47590,7,1,1,1,1,31,2,7,0,0,53,0
47591,5,1,1,3,1,36,5,8,1,0,69,0
47592,8,2,1,2,1,48,1,3,0,0,83,0
47593,7,1,1,1,1,44,1,16,0,0,50,0
47594,7,1,0,2,2,38,3,5,0,0,50,0
47595,4,1,1,1,1,24,4,2,0,0,63,0
47596,8,1,0,1,2,30,4,3,0,0,82,0
47597,0,2,1,1,1,34,3,4,1,0,83,0
47598,5,1,0,1,2,27,2,2,0,0,72,0
47599,8,1,0,1,1,26,3,2,0,0,84,0
47600,7,1,1,1,1,47,5,5,0,0,51,0
47601,0,2,1,1,1,56,5,19,1,0,84,0
47602,4,1,1,1,1,45,2,3,1,0,63,0
47603,5,1,0,1,1,31,1,5,1,1,68,0
47604,7,2,0,2,1,37,5,3,0,0,44,0
47605,4,1,1,1,1,29,4,1,1,0,67,0
47606,7,1,1,2,1,30,4,2,1,0,56,0
47607,5,2,1,1,1,34,3,4,0,0,63,0
47608,8,1,0,1,2,31,3,2,0,0,81,0
47609,3,1,1,2,1,37,3,7,1,0,59,0
47610,0,1,1,1,1,29,3,4,0,0,87,0
47611,8,2,1,2,1,37,3,6,0,0,76,0
47612,7,1,1,1,1,54,2,13,0,0,49,0
47613,7,1,1,1,3,28,3,2,1,0,52,0
47614,7,1,0,2,1,29,3,5,0,0,50,0
47615,8,2,0,2,1,41,3,7,0,0,76,0
47616,4,1,1,2,1,29,5,2,1,0,59,0
47617,5,2,0,1,1,38,3,5,1,0,69,0
47618,4,1,0,2,1,55,1,3,0,0,57,0
47619,7,2,1,2,1,47,3,7,0,0,48,0
47620,4,1,1,1,1,38,3,9,1,0,61,0
47621,7,2,1,1,1,30,4,7,0,0,45,0
47622,8,1,0,1,1,40,2,5,0,0,80,0
47623,7,2,1,1,1,40,1,3,0,0,48,0
47624,5,3,1,2,1,25,5,2,1,0,74,1
47625,1,1,0,1,1,28,5,5,1,0,57,0
47626,5,1,1,1,2,29,1,3,0,0,74,0
47627,4,1,1,1,1,31,1,8,0,0,59,0
47628,4,2,0,2,1,39,2,8,0,0,57,0
47629,5,1,0,1,1,30,5,9,0,0,98,1
47630,4,1,1,2,1,49,3,17,0,0,56,0
47631,5,1,1,1,1,31,5,3,1,0,68,0
47632,6,1,1,1,3,30,4,1,0,0,88,0
47633,4,1,0,3,1,38,5,3,0,0,78,1
47634,6,1,1,1,1,36,3,5,0,0,87,0
47635,6,1,1,2,2,28,5,3,1,0,83,1
47636,5,2,0,1,2,44,3,9,0,0,67,0
47637,4,1,1,1,1,38,1,7,0,0,65,0
47638,5,1,0,1,2,47,3,3,1,0,69,0
47639,5,2,1,2,4,37,3,10,0,0,73,0
47640,4,1,0,2,1,32,5,5,1,0,57,0
47641,4,1,1,1,1,40,3,9,0,0,63,0
47642,7,1,1,1,1,46,1,16,0,0,51,0
47643,7,2,0,1,1,38,4,10,0,0,48,0
47644,0,1,1,1,1,30,5,7,1,0,85,0
47645,4,1,1,1,1,27,3,3,0,0,55,0
47646,7,1,1,1,1,50,3,19,1,0,51,0
47647,7,1,1,1,2,30,2,2,0,0,50,0
47648,2,1,1,1,1,56,4,4,0,0,65,1
47649,2,1,1,2,1,29,1,4,0,0,47,0
47650,8,1,1,1,1,27,2,1,0,0,76,0
47651,0,2,1,2,2,31,3,3,0,0,85,0
47652,4,1,0,1,1,45,3,4,0,1,65,1
47653,4,1,0,1,1,51,3,4,0,0,60,0
47654,8,1,0,3,1,49,3,13,0,0,80,0
47655,4,1,0,1,1,30,1,5,0,0,56,0
47656,0,1,1,1,1,27,5,2,1,0,81,1
47657,7,1,1,2,1,25,5,2,1,0,51,0
47658,3,1,1,1,1,31,5,5,1,0,52,0
47659,7,2,1,2,1,37,4,8,0,0,49,0
47660,5,2,0,1,1,43,3,8,0,0,73,0
47661,7,1,1,2,1,40,3,9,0,0,49,0
47662,4,1,0,2,1,33,3,7,1,0,57,0
47663,8,1,1,2,1,29,3,3,0,0,80,0
47664,4,1,1,2,1,29,3,2,0,0,62,0
47665,7,1,1,1,1,41,5,4,1,1,48,1
47666,7,1,1,1,2,29,1,5,0,0,49,0
47667,7,1,1,2,2,30,5,3,1,0,45,0
47668,8,1,1,2,1,38,3,3,0,0,79,0
47669,2,1,1,2,1,34,5,3,0,0,51,0
47670,1,1,0,2,1,38,4,9,0,0,59,0
47671,7,1,1,1,2,38,3,10,0,0,48,0
47672,7,1,1,1,1,27,1,5,0,0,48,0
47673,5,1,1,1,1,26,4,2,0,0,71,0
47674,7,1,1,1,1,29,5,5,1,0,46,0
47675,7,2,1,1,1,36,3,9,0,0,63,1
47676,1,1,1,1,1,29,3,4,1,0,64,0
47677,2,2,0,1,1,42,3,15,0,0,53,0
47678,7,1,1,1,1,26,3,3,0,0,52,0
47679,7,1,1,1,3,30,1,5,0,0,51,0
47680,1,1,1,1,1,30,5,4,1,0,64,1
47681,4,2,1,1,1,50,3,21,0,0,60,0
47682,4,1,0,1,2,38,3,12,1,0,58,1
47683,5,1,0,2,1,34,3,8,0,0,67,0
47684,5,1,0,1,1,30,4,2,0,0,74,0
47685,2,2,0,2,1,32,3,5,0,0,89,1
47686,1,2,0,2,1,33,3,4,1,0,59,0
47687,4,2,0,2,1,45,4,14,0,0,62,0
47688,5,2,0,2,1,39,4,9,1,0,63,1
47689,0,1,1,1,1,29,5,7,1,0,83,0
47690,7,1,1,2,1,32,5,4,1,0,50,0
47691,8,1,1,2,1,35,3,7,0,0,78,0
47692,4,1,0,1,1,29,5,7,0,0,68,1
47693,7,2,1,2,1,34,5,2,1,0,50,0
47694,0,1,1,1,1,31,5,6,0,0,86,0
47695,7,1,1,2,1,34,3,7,0,0,47,0
47696,7,1,1,2,2,32,3,7,1,1,46,0
47697,5,2,1,1,1,51,4,16,0,0,71,0
47698,1,2,1,2,1,39,3,3,0,0,58,0
47699,0,1,0,2,1,29,3,5,1,0,81,1
47700,8,2,1,2,1,31,3,3,0,0,80,0
47701,5,1,1,1,1,32,3,10,0,0,74,0
47702,7,1,0,1,1,32,3,5,1,0,51,0
47703,7,1,1,1,1,29,3,6,1,0,52,0
47704,7,2,1,1,3,35,1,3,1,0,52,0
47705,7,2,1,2,1,36,3,4,0,0,47,0
47706,4,1,1,1,1,26,4,2,0,0,59,0
47707,5,2,0,1,1,31,3,5,0,0,72,0
47708,7,1,1,1,1,31,3,6,0,0,52,0
47709,8,1,1,1,1,28,3,3,0,0,76,0
47710,8,1,0,2,1,25,4,3,0,0,81,0
47711,8,1,1,1,2,29,3,4,0,0,82,0
47712,5,1,0,2,1,27,4,2,0,0,71,0
47713,5,1,0,1,1,27,4,1,0,0,60,0
47714,4,1,1,2,1,43,5,6,1,0,58,0
47715,0,1,1,1,1,44,5,3,1,0,78,0
47716,1,1,1,1,2,32,1,6,0,0,63,0
47717,8,1,1,2,1,33,4,6,1,0,81,1
47718,7,1,1,1,1,26,3,3,1,1,47,0
47719,4,1,1,1,2,35,3,4,1,0,58,0
47720,8,2,0,2,1,60,3,29,0,0,78,0
47721,4,1,0,1,1,33,5,7,1,0,58,0
47722,8,1,0,1,1,50,3,6,0,0,82,0
47723,5,1,1,2,1,34,3,10,0,0,69,0
47724,7,1,1,2,1,34,3,7,0,0,53,0
47725,8,1,1,2,2,28,3,2,0,0,78,0
47726,0,1,1,1,1,27,3,4,0,0,84,0
47727,7,2,1,1,1,32,3,3,0,0,48,0
47728,8,1,1,1,1,32,3,5,0,0,79,0
47729,5,2,0,1,1,39,4,7,0,0,71,0
47730,7,1,0,1,1,29,1,6,0,0,48,0
47731,7,2,1,1,1,35,5,3,1,0,53,0
47732,7,1,1,2,2,40,1,9,0,0,50,0
47733,8,2,1,2,1,36,4,8,1,0,85,0
47734,8,1,1,2,1,43,3,7,0,0,79,0
47735,4,2,1,2,1,45,3,11,0,1,72,1
47736,2,1,1,2,1,30,5,1,0,0,52,0
47737,0,2,1,2,1,43,2,16,0,0,84,0
47738,1,1,1,1,2,34,5,2,1,0,59,0
47739,7,2,1,1,1,35,1,5,0,0,51,0
47740,7,2,1,1,1,34,5,10,0,0,53,0
47741,8,2,1,2,1,33,1,9,0,0,78,0
47742,2,1,0,1,1,30,3,8,0,0,53,0
47743,7,1,1,1,3,26,2,1,0,0,50,0
47744,4,2,1,1,1,37,4,10,0,0,55,0
47745,4,1,1,1,1,41,3,6,0,0,60,0
47746,0,2,1,2,1,44,3,14,0,0,83,0
47747,5,2,1,1,1,37,2,10,0,0,68,0
47748,4,1,1,1,1,29,3,4,0,0,52,0
47749,7,1,1,1,1,37,5,7,1,0,52,0
47750,0,2,1,2,1,33,5,3,1,0,94,1
47751,4,1,1,2,1,26,5,3,1,0,62,0
47752,1,1,1,2,2,29,4,2,0,0,59,0
47753,7,2,1,2,1,52,4,5,1,0,50,0
47754,5,1,0,1,4,50,4,6,0,0,67,0
47755,7,2,1,1,2,39,1,7,0,0,50,0
47756,7,1,1,1,1,48,3,19,0,0,52,0
47757,7,1,1,2,2,45,1,4,0,0,47,0
47758,5,1,0,1,1,50,2,5,0,0,71,0
47759,7,2,0,2,1,34,4,7,0,0,64,1
47760,8,2,0,1,1,35,5,4,1,0,83,1
47761,5,2,0,1,3,46,3,15,0,0,64,0
47762,7,2,1,1,1,36,5,8,0,0,50,0
47763,7,1,1,1,2,29,1,3,0,0,49,0
47764,7,1,1,2,1,40,3,6,1,0,49,0
47765,7,1,0,2,1,31,2,5,0,0,45,0
47766,4,1,0,1,1,28,3,3,0,0,61,0
47767,5,2,1,1,1,34,4,8,0,0,71,0
47768,7,2,1,2,1,32,2,3,0,0,47,0
47769,2,1,1,2,1,52,4,5,0,0,51,0
47770,7,1,1,2,1,33,1,7,0,0,47,0
47771,2,1,1,2,1,37,5,8,1,0,49,0
47772,1,2,1,2,1,33,5,8,1,0,56,0
47773,4,2,0,1,1,41,3,12,1,0,59,0
47774,5,2,1,1,1,51,1,3,0,0,71,0
47775,7,2,0,2,1,35,5,8,0,0,53,0
47776,7,2,0,1,1,37,1,4,1,0,49,0
47777,5,1,1,2,1,31,1,3,0,0,69,0
47778,7,1,1,1,1,50,4,18,0,0,42,0
47779,5,2,1,2,1,43,5,13,0,0,73,0
47780,4,2,0,1,1,52,4,11,0,0,61,0
47781,0,2,1,1,1,34,5,9,1,0,84,0
47782,4,1,1,1,2,50,3,18,1,0,61,0
47783,7,2,0,2,1,39,5,12,1,0,51,0
47784,8,1,0,1,1,27,1,5,0,0,83,0
47785,7,1,1,1,1,27,1,2,0,0,50,0
47786,4,1,1,2,1,34,3,6,0,0,59,0
47787,7,1,0,1,1,34,3,4,0,0,53,0
47788,8,2,1,2,1,60,3,4,0,0,82,0
47789,8,1,1,1,1,41,3,12,1,0,80,0
47790,5,1,1,2,2,29,3,4,0,0,68,0
47791,4,1,1,2,1,27,5,3,1,0,58,0
47792,5,2,0,1,1,31,5,3,1,0,72,0
47793,5,2,1,1,2,36,5,7,1,0,71,0
47794,8,1,0,2,1,34,1,3,0,0,76,0
47795,1,2,1,1,1,31,1,5,0,0,58,0
47796,7,1,1,2,1,32,5,3,1,0,48,1
47797,7,2,1,2,1,51,1,15,0,0,50,0
47798,4,1,1,1,1,33,3,7,1,1,58,0
47799,4,2,1,1,1,40,1,9,0,0,60,0
47800,8,1,1,2,1,45,3,16,0,0,81,0
47801,4,1,0,1,1,29,3,7,0,0,61,0
47802,8,1,0,1,2,58,2,18,0,0,78,0
47803,8,2,1,2,1,45,3,15,0,0,79,0
47804,4,1,0,1,2,32,3,4,1,0,64,0
47805,4,1,1,3,1,42,5,6,1,0,57,0
47806,8,1,1,1,1,28,5,4,0,1,91,1
47807,1,2,1,2,1,32,3,5,0,0,56,0
47808,4,1,0,2,1,50,4,8,1,0,97,1
47809,5,1,0,1,1,31,4,3,0,0,65,0
47810,7,2,1,1,1,47,5,7,0,0,48,0
47811,0,1,1,1,2,27,3,4,0,0,80,0
47812,7,1,1,1,1,28,4,3,1,0,46,0
47813,5,1,0,2,1,29,3,4,0,0,65,0
47814,7,2,1,1,1,32,4,5,1,0,49,0
47815,8,1,1,1,1,31,4,1,0,0,81,0
47816,8,2,1,1,1,39,3,8,0,0,79,0
47817,7,1,1,1,1,40,4,6,1,0,46,0
47818,4,1,1,1,1,35,3,2,0,0,60,0
47819,4,1,1,1,1,32,3,4,1,0,63,0
47820,5,1,0,1,2,27,4,3,1,0,68,0
47821,7,1,0,1,1,43,4,13,0,0,49,0
47822,7,1,1,1,2,57,3,28,0,0,54,0
47823,0,1,1,1,2,30,1,2,0,0,87,0
47824,5,2,0,1,1,34,3,8,0,0,67,0
47825,4,1,0,1,1,29,2,4,0,0,62,0
47826,5,2,1,2,1,37,5,9,1,0,75,0
47827,1,3,1,2,1,21,5,2,0,0,72,1
47828,7,2,1,2,1,38,3,7,0,0,52,0
47829,5,2,0,1,1,59,2,2,0,0,68,0
47830,5,2,0,1,1,34,4,4,1,0,71,0
47831,4,1,1,1,2,36,3,4,0,0,58,0
47832,7,2,1,1,1,38,3,10,0,0,49,0
47833,7,1,1,1,1,39,1,10,0,0,49,0
47834,4,2,1,1,1,31,5,8,0,0,66,0
47835,7,2,1,1,1,38,5,7,0,0,48,0
47836,2,1,1,1,1,31,4,7,0,0,51,0
47837,4,1,1,2,2,29,4,4,1,0,59,0
47838,8,2,0,1,1,35,3,3,1,0,78,0
47839,7,1,0,1,1,40,3,4,0,0,52,0
47840,5,1,1,2,1,36,2,3,0,0,68,0
47841,7,1,1,2,2,33,3,7,0,0,50,0
47842,8,1,1,1,2,31,4,3,1,0,84,0
47843,8,2,0,2,1,40,1,3,1,0,82,0
47844,7,2,1,2,2,36,1,2,0,0,54,0
47845,7,1,1,1,1,48,4,7,0,0,51,0
47846,5,1,1,1,2,30,3,4,1,0,71,1
47847,0,2,1,1,2,34,3,4,0,0,91,0
47848,3,1,1,1,1,44,3,10,0,0,58,0
47849,7,2,1,1,1,37,2,3,0,0,53,0
47850,4,2,0,1,1,35,3,10,1,0,63,0
47851,4,2,0,2,1,44,3,15,1,0,58,0
47852,4,1,0,1,1,38,3,4,1,0,63,0
47853,7,2,1,1,1,42,5,12,1,0,51,0
47854,7,1,0,1,1,34,5,9,0,0,48,0
47855,4,1,1,1,1,38,3,8,0,0,57,0
47856,1,1,1,1,1,27,3,2,0,0,62,0
47857,4,2,0,1,1,36,3,4,1,0,60,0
47858,5,1,0,1,2,35,2,7,0,0,66,0
47859,4,1,0,1,1,32,3,5,1,1,57,0
47860,5,1,0,1,1,40,1,7,0,0,69,0
47861,4,1,0,1,1,33,3,5,1,0,64,0
47862,7,2,1,1,3,45,1,14,0,0,50,0
47863,5,2,0,2,1,40,4,8,0,0,71,0
47864,5,1,1,1,1,34,3,9,1,0,74,0
47865,1,1,0,1,1,30,2,7,0,0,59,0
47866,7,2,0,1,1,37,4,3,0,0,44,0
47867,4,1,0,2,1,27,4,4,1,0,61,0
47868,4,1,1,1,1,39,3,12,0,0,58,0
47869,8,1,0,1,1,30,4,10,1,0,80,0
47870,7,2,1,1,1,33,3,8,0,0,54,0
47871,2,2,1,2,1,50,2,6,1,0,44,0
47872,0,1,1,2,1,30,3,4,0,0,85,0
47873,4,2,1,1,1,43,2,15,1,0,57,0
47874,2,1,1,1,1,25,4,4,0,0,52,0
47875,8,1,0,1,1,42,4,2,0,0,78,0
47876,8,1,0,3,1,31,5,5,0,1,90,1
47877,7,1,1,1,1,32,3,5,0,0,42,0
47878,6,2,1,2,1,37,3,7,0,0,84,0
47879,7,1,0,1,1,30,1,5,0,0,50,0
47880,2,1,1,2,1,33,2,8,1,0,49,0
47881,4,1,1,1,1,40,5,9,1,0,60,0
47882,4,1,0,2,1,28,3,5,0,0,57,0
47883,2,1,1,1,2,25,2,1,0,0,46,0
47884,4,1,0,2,1,46,3,15,0,0,63,0
47885,8,2,0,1,1,40,1,9,0,0,80,0
47886,3,1,1,2,1,30,5,2,1,0,52,0
47887,7,1,0,2,1,27,4,2,1,0,49,1
47888,4,1,1,1,1,27,3,2,0,0,59,0
47889,7,1,1,2,1,32,3,7,0,0,52,0
47890,7,1,1,1,2,38,1,4,0,0,50,0
47891,7,1,1,1,1,40,2,4,1,0,47,0
47892,5,1,1,1,1,25,3,4,0,0,72,0
47893,4,1,0,1,1,35,3,6,1,0,56,0
47894,7,1,0,1,1,30,3,6,0,0,49,0
47895,5,1,1,1,1,32,4,6,1,1,67,0
47896,4,1,1,1,2,27,3,3,0,0,62,0
47897,2,1,1,2,1,28,3,2,1,0,49,0
47898,7,1,1,1,1,27,3,3,1,0,55,0
47899,5,1,0,1,2,31,3,5,0,0,71,0
47900,4,1,0,2,1,34,5,10,1,0,56,0
47901,1,3,1,2,1,23,5,2,1,0,59,1
47902,7,1,1,1,1,36,5,4,0,0,51,0
47903,2,1,1,1,1,32,5,4,1,0,52,0
47904,7,1,1,1,1,45,1,2,1,0,50,0
47905,4,2,1,1,1,42,5,6,1,0,60,0
47906,7,1,1,2,1,26,5,2,1,0,51,0
47907,7,1,1,1,1,30,5,4,0,0,47,0
47908,6,2,1,2,1,30,5,5,1,0,84,0
47909,0,2,1,2,2,33,5,7,1,0,88,0
47910,8,1,1,2,4,25,1,2,0,0,80,0
47911,8,1,0,2,1,30,2,5,0,0,82,0
47912,4,2,0,2,1,39,3,10,0,0,62,0
47913,5,1,0,2,1,34,3,6,1,0,69,0
47914,7,2,1,2,1,41,5,7,0,0,51,0
47915,8,1,0,1,1,32,5,6,1,0,80,0
47916,7,1,1,1,2,30,1,5,1,0,48,0
47917,7,1,0,1,1,29,3,7,0,0,53,0
47918,4,1,0,1,1,32,5,7,0,0,57,0
47919,7,2,1,2,2,49,4,19,0,0,50,0
47920,5,1,1,1,1,30,4,7,1,0,70,1
47921,0,1,1,1,1,33,4,6,1,0,82,1
47922,4,1,1,2,1,35,3,9,0,0,57,0
47923,4,1,1,1,1,45,3,17,0,0,61,0
47924,7,2,1,1,1,39,2,9,0,0,51,0
47925,4,1,0,1,2,35,4,7,0,0,61,0
47926,8,1,1,2,2,26,1,2,0,0,75,0
47927,8,1,1,1,1,32,1,2,0,0,79,0
47928,4,2,1,1,1,37,4,7,1,1,62,0
47929,8,1,1,2,1,44,5,14,1,0,80,0
47930,0,1,1,2,1,31,5,4,1,0,82,0
47931,5,2,0,2,1,34,3,3,0,0,73,0
47932,7,2,1,2,1,47,5,15,0,0,53,0
47933,8,1,0,1,1,26,4,2,1,0,87,0
47934,7,1,1,1,1,57,2,11,1,0,48,0
47935,7,1,1,2,1,40,5,7,0,0,45,0
47936,5,1,1,1,1,39,4,4,1,0,63,0
47937,6,1,1,1,1,36,4,8,0,0,82,0
47938,4,2,0,1,1,46,3,17,0,0,56,0
47939,0,1,1,1,2,30,3,5,0,0,86,0
47940,7,1,0,2,1,46,2,8,0,0,54,0
47941,1,2,1,1,1,36,4,9,0,0,58,0
47942,4,1,1,2,1,53,4,8,0,0,59,0
47943,7,2,1,2,1,42,5,10,1,0,52,0
47944,3,1,1,2,1,25,3,2,0,0,59,0
47945,8,2,0,1,1,38,1,2,0,0,80,0
47946,7,1,1,1,1,27,1,4,0,0,50,0
47947,7,2,1,2,2,40,3,4,0,0,51,0
