employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score,is_promoted
46101,Technology,23,Master's & above,m,sourcing,1,38,2,3,0,0,83,0
46102,Sales & Marketing,22,Bachelor's,f,sourcing,2,30,3,4,1,0,52,0
46103,Sales & Marketing,16,Bachelor's,m,other,1,31,5,3,1,0,46,0
46104,Sales & Marketing,25,Bachelor's,m,other,1,26,2,4,0,0,48,0
46105,Procurement,16,Bachelor's,m,other,1,32,3,6,0,0,69,0
46106,Operations,14,Bachelor's,m,other,1,42,3,3,0,0,64,0
46107,Sales & Marketing,4,Master's & above,m,other,1,50,5,22,1,0,46,0
46108,Sales & Marketing,25,Bachelor's,m,sourcing,2,27,5,2,0,0,63,1
46109,Procurement,29,Master's & above,m,sourcing,1,32,3,6,0,0,69,0
46110,Technology,23,Master's & above,f,sourcing,1,41,5,6,1,0,79,0
46111,Sales & Marketing,10,Master's & above,m,sourcing,1,33,3,7,0,0,51,0
46112,Operations,23,Master's & above,f,sourcing,1,36,2,4,0,1,70,1
46113,HR,2,Master's & above,m,other,1,58,3,13,0,0,47,0
46114,Operations,13,Bachelor's,m,sourcing,1,35,4,7,1,0,62,0
46115,Technology,5,Bachelor's,m,other,1,30,4,5,1,0,81,0
46116,Sales & Marketing,10,Master's & above,m,sourcing,4,32,1,9,0,0,46,0
46117,Sales & Marketing,7,Bachelor's,f,sourcing,1,34,4,7,1,0,52,1
46118,Sales & Marketing,15,Master's & above,m,sourcing,1,46,3,17,0,0,45,0
46119,Sales & Marketing,2,Master's & above,f,sourcing,1,39,5,8,0,0,49,0
46120,Sales & Marketing,22,Master's & above,f,other,1,31,2,5,0,0,50,0
46121,Operations,2,Bachelor's,m,other,2,33,3,7,1,0,60,0
46122,Sales & Marketing,26,Master's & above,m,other,2,41,3,10,0,0,50,0
46123,Procurement,15,Master's & above,f,other,1,35,3,7,1,0,71,1
46124,Sales & Marketing,5,Bachelor's,m,sourcing,1,30,1,8,0,0,55,0
46125,Sales & Marketing,4,Bachelor's,m,sourcing,4,27,4,3,0,0,47,0
46126,Operations,13,Bachelor's,f,referred,1,30,5,6,1,0,61,0
46127,Legal,7,Bachelor's,m,sourcing,1,30,3,3,0,0,56,0
46128,Analytics,32,Bachelor's,m,sourcing,1,31,5,4,0,0,88,0
46129,Sales & Marketing,27,Bachelor's,m,other,1,24,5,2,0,0,47,0
46130,Sales & Marketing,2,Master's & above,m,sourcing,1,44,5,15,0,0,55,0
46131,Procurement,7,Bachelor's,f,other,1,37,3,8,0,0,70,0
46132,Sales & Marketing,23,Bachelor's,m,sourcing,1,32,5,2,0,0,47,0
46133,Sales & Marketing,17,Master's & above,m,other,1,35,5,7,1,0,47,0
46134,Operations,28,Master's & above,f,other,1,32,4,2,0,0,61,0
46135,Sales & Marketing,20,Bachelor's,m,other,1,27,3,3,0,0,52,0
46136,Technology,22,Master's & above,m,other,2,33,5,5,1,0,81,1
46137,Operations,31,Master's & above,m,sourcing,1,47,5,9,0,0,58,0
46138,Operations,2,Master's & above,f,other,1,50,4,16,0,0,57,0
46139,Technology,2,Master's & above,f,sourcing,2,39,1,3,0,0,78,0
46140,Operations,26,Master's & above,f,sourcing,1,40,4,6,1,0,62,0
46141,Operations,2,Bachelor's,m,other,2,43,4,7,1,0,60,0
46142,Analytics,28,Master's & above,m,other,2,31,5,6,1,0,86,0
46143,Operations,22,Master's & above,m,sourcing,1,50,3,19,1,0,60,0
46144,Technology,7,Master's & above,f,other,1,53,3,8,0,0,81,0
46145,Sales & Marketing,22,Master's & above,m,sourcing,1,29,3,4,1,0,54,0
46146,Operations,16,Bachelor's,m,other,1,39,2,10,0,0,59,0
46147,Analytics,2,Bachelor's,m,other,1,43,3,14,0,0,78,0
46148,Procurement,2,Bachelor's,f,other,1,37,3,2,0,0,70,0
46149,Operations,2,Bachelor's,m,other,1,36,4,10,0,0,55,0
46150,Procurement,13,Master's & above,f,other,1,36,3,6,1,0,67,1
46151,Technology,22,Master's & above,m,other,2,35,1,10,0,0,75,0
46152,Sales & Marketing,13,Bachelor's,m,other,2,40,4,5,1,0,50,0
46153,Technology,8,Bachelor's,f,sourcing,1,32,4,4,1,0,77,0
46154,HR,2,Bachelor's,f,other,1,35,4,4,0,0,47,0
46155,Analytics,7,Master's & above,m,other,2,32,5,3,1,0,81,0
46156,Sales & Marketing,23,Master's & above,m,other,1,39,3,7,0,0,55,0
46157,Procurement,22,Bachelor's,m,referred,1,30,3,6,1,0,73,0
46158,Sales & Marketing,22,Master's & above,m,other,1,58,1,15,0,0,48,0
46159,Operations,2,Bachelor's,m,sourcing,1,37,5,7,0,0,56,0
46160,Sales & Marketing,28,Bachelor's,f,other,1,34,5,4,1,0,53,0
46161,Sales & Marketing,2,Bachelor's,m,other,1,40,5,9,1,0,53,0
46162,Sales & Marketing,30,Master's & above,m,other,1,39,4,8,0,0,47,0
46163,Sales & Marketing,22,Bachelor's,m,sourcing,4,26,3,3,0,0,56,0
46164,Technology,30,Bachelor's,m,sourcing,1,32,3,4,0,0,77,0
46165,Sales & Marketing,22,Bachelor's,m,other,2,32,5,8,0,0,51,0
46166,Sales & Marketing,20,Master's & above,m,sourcing,1,27,3,5,1,0,46,0
46167,Analytics,30,Bachelor's,m,sourcing,1,30,3,8,1,0,84,0
46168,Technology,31,Bachelor's,m,sourcing,1,32,4,2,0,0,77,0
46169,Technology,13,Master's & above,m,other,1,45,4,16,0,0,75,0
46170,Technology,2,Master's & above,m,other,1,58,4,14,1,0,80,0
46171,Sales & Marketing,26,Bachelor's,m,other,1,37,4,5,0,0,54,0
46172,Operations,7,Bachelor's,f,sourcing,1,34,4,9,0,0,60,0
46173,Operations,13,Bachelor's,f,other,2,32,3,7,1,0,57,1
46174,Sales & Marketing,31,Master's & above,m,other,2,43,2,11,0,0,47,0
46175,Sales & Marketing,30,Bachelor's,f,other,1,30,5,3,0,0,47,0
46176,Procurement,27,Bachelor's,f,other,1,33,4,4,0,0,70,0
46177,Procurement,8,Master's & above,f,sourcing,1,39,3,2,1,0,69,0
46178,Operations,13,Bachelor's,f,sourcing,1,33,4,7,1,0,58,0
46179,Operations,2,Bachelor's,f,other,1,35,5,6,1,0,56,1
46180,Sales & Marketing,25,Master's & above,m,other,1,32,5,6,1,0,51,0
46181,Sales & Marketing,5,Bachelor's,m,sourcing,1,34,1,4,0,0,48,0
46182,Operations,7,Master's & above,f,other,1,38,5,4,1,0,60,0
46183,Sales & Marketing,4,Master's & above,m,sourcing,1,37,4,5,0,0,53,0
46184,Sales & Marketing,22,Bachelor's,m,other,1,31,3,5,1,0,49,0
46185,Procurement,31,Master's & above,m,sourcing,1,34,4,9,1,0,69,1
46186,Sales & Marketing,15,Bachelor's,m,sourcing,1,40,5,7,0,0,47,0
46187,Sales & Marketing,16,Master's & above,f,sourcing,1,36,1,5,1,0,46,0
46188,Procurement,30,Bachelor's,f,sourcing,1,30,3,2,0,0,69,0
46189,Procurement,2,Master's & above,m,sourcing,1,53,2,9,0,0,69,0
46190,Analytics,27,Bachelor's,m,sourcing,1,30,2,7,0,0,88,0
46191,Operations,2,Bachelor's,f,sourcing,1,34,4,5,1,0,65,0
46192,Sales & Marketing,22,Master's & above,m,other,2,48,4,9,0,0,49,0
46193,Finance,26,Bachelor's,m,other,1,29,5,6,0,0,66,0
46194,Procurement,27,Bachelor's,m,other,1,32,1,4,0,0,68,0
46195,Sales & Marketing,16,Master's & above,m,other,1,34,2,8,0,0,51,0
46196,Analytics,2,Bachelor's,m,other,1,38,2,7,0,0,84,0
46197,Operations,22,Bachelor's,f,other,1,31,3,3,1,0,61,0
46198,Technology,30,Bachelor's,f,other,2,31,3,3,0,0,75,0
46199,HR,2,Master's & above,m,sourcing,1,37,5,10,1,0,49,0
46200,Procurement,2,Bachelor's,m,sourcing,1,36,2,9,1,0,70,0
46201,Analytics,2,Bachelor's,m,sourcing,2,38,3,9,0,0,84,0
46202,Sales & Marketing,5,Bachelor's,m,sourcing,1,31,2,7,0,0,48,0
46203,Procurement,20,Bachelor's,m,other,1,28,3,4,0,0,68,0
46204,Operations,7,Bachelor's,f,other,1,40,3,7,0,0,61,0
46205,Procurement,2,Master's & above,f,sourcing,3,30,4,2,0,0,71,0
46206,Operations,7,Bachelor's,f,sourcing,2,28,3,6,0,0,58,0
46207,Procurement,2,Master's & above,f,sourcing,1,42,5,15,0,0,67,0
46208,Technology,2,Bachelor's,m,other,2,54,3,19,0,0,76,0
46209,Sales & Marketing,26,Bachelor's,m,other,1,26,2,3,0,0,44,0
46210,Sales & Marketing,7,Master's & above,m,other,3,33,3,4,0,0,50,0
46211,Technology,22,Bachelor's,f,other,1,30,3,3,0,0,79,0
46212,Operations,15,Bachelor's,m,sourcing,3,28,3,3,0,0,60,0
46213,HR,14,Bachelor's,m,sourcing,1,35,3,4,0,0,50,0
46214,Procurement,13,Bachelor's,f,sourcing,1,31,5,4,1,0,73,0
46215,Operations,21,Bachelor's,f,other,1,36,3,6,0,0,63,0
46216,Sales & Marketing,2,Bachelor's,m,sourcing,1,44,4,5,0,0,51,0
46217,Technology,2,Bachelor's,m,referred,1,39,3,5,0,0,85,0
46218,HR,2,Bachelor's,f,sourcing,1,55,4,4,1,0,50,0
46219,Operations,7,Bachelor's,m,other,1,24,3,3,0,0,64,0
46220,Analytics,21,Bachelor's,m,other,1,41,3,6,0,0,82,0
46221,Sales & Marketing,2,Bachelor's,m,other,1,58,1,27,0,0,44,0
46222,Sales & Marketing,11,Bachelor's,m,sourcing,2,39,3,11,0,0,47,0
46223,Analytics,29,Bachelor's,m,sourcing,1,27,5,5,1,0,84,0
46224,Procurement,16,Bachelor's,m,other,1,36,5,9,1,0,70,0
46225,Procurement,15,Master's & above,m,other,1,38,3,11,0,0,68,0
46226,Sales & Marketing,22,Master's & above,m,other,1,32,3,8,1,0,52,0
46227,Sales & Marketing,16,Bachelor's,f,sourcing,1,37,1,7,0,0,48,0
46228,Procurement,31,Bachelor's,f,other,1,37,4,4,1,0,73,1
46229,Operations,22,Bachelor's,f,sourcing,1,36,3,9,0,0,58,0
46230,Operations,13,Bachelor's,m,other,1,34,2,7,1,0,59,0
46231,Finance,27,Bachelor's,m,other,1,31,5,5,1,0,58,0
46232,Procurement,8,Bachelor's,m,other,1,28,1,4,0,0,70,0
46233,Procurement,5,Bachelor's,m,other,1,32,4,4,0,0,72,0
46234,Operations,20,Bachelor's,m,sourcing,1,38,3,3,1,0,63,0
46235,HR,26,Bachelor's,f,other,1,31,2,5,0,0,46,0
46236,Operations,22,Master's & above,m,other,1,31,5,4,1,0,57,1
46237,Procurement,8,Master's & above,f,sourcing,1,34,4,2,0,0,67,0
46238,Finance,2,Bachelor's,f,sourcing,1,26,5,4,1,0,61,0
46239,Analytics,32,Bachelor's,f,sourcing,1,29,3,4,0,0,81,0
46240,Analytics,23,Bachelor's,m,other,1,30,4,5,0,0,82,0
46241,Sales & Marketing,12,Bachelor's,m,other,1,27,3,2,1,0,41,0
46242,Procurement,13,Master's & above,f,other,3,41,5,5,1,1,70,0
46243,Procurement,2,Bachelor's,f,sourcing,3,30,3,5,0,0,69,0
46244,Sales & Marketing,4,Bachelor's,m,sourcing,2,27,4,2,0,0,44,0
46245,Analytics,22,Bachelor's,m,other,1,27,1,3,0,0,81,0
46246,Sales & Marketing,9,Bachelor's,m,sourcing,1,25,3,2,0,0,52,0
46247,Analytics,2,Bachelor's,m,sourcing,2,39,5,5,1,0,86,0
46248,Operations,1,Bachelor's,f,other,1,29,1,6,1,0,61,0
46249,Sales & Marketing,2,Bachelor's,m,other,2,40,4,3,0,0,50,0
46250,Operations,14,Master's & above,f,sourcing,1,38,1,3,0,0,63,0
46251,Operations,22,Bachelor's,m,sourcing,1,29,4,6,0,0,60,0
46252,Sales & Marketing,31,Bachelor's,f,other,3,28,4,1,0,0,55,0
46253,Procurement,5,Master's & above,f,other,2,33,3,6,0,0,70,0
46254,HR,23,Bachelor's,m,other,1,32,4,8,0,0,49,0
46255,Sales & Marketing,31,Bachelor's,m,other,1,25,4,2,1,0,54,1
46256,Technology,2,Bachelor's,m,other,1,46,3,6,0,0,78,0
46257,Analytics,31,Bachelor's,m,sourcing,1,26,3,3,0,0,87,0
46258,Procurement,26,Bachelor's,m,other,3,32,2,9,0,0,67,0
46259,Technology,22,Master's & above,m,other,1,29,5,3,0,1,85,1
46260,Operations,2,Bachelor's,m,other,1,37,4,8,0,1,60,0
46261,Procurement,22,Bachelor's,f,other,1,27,5,2,1,0,68,0
46262,Procurement,2,Master's & above,m,sourcing,1,58,2,12,1,0,68,0
46263,Sales & Marketing,2,Bachelor's,m,sourcing,2,38,1,5,0,0,54,0
46264,Technology,14,Bachelor's,f,sourcing,1,43,4,14,1,0,79,0
46265,Sales & Marketing,28,Master's & above,m,other,1,29,1,4,0,0,50,0
46266,Procurement,29,Master's & above,m,other,1,48,4,17,0,0,67,0
46267,Analytics,28,Bachelor's,m,sourcing,1,29,5,2,1,0,92,0
46268,Technology,5,Bachelor's,f,sourcing,1,33,3,6,0,0,81,0
46269,Procurement,2,Master's & above,m,sourcing,1,58,3,6,0,0,66,0
46270,Procurement,2,Bachelor's,m,other,1,39,3,7,0,0,71,0
46271,Procurement,13,Master's & above,f,other,1,37,4,8,1,0,73,1
46272,HR,13,Bachelor's,f,other,1,25,3,2,0,0,55,0
46273,Technology,33,Master's & above,m,sourcing,1,57,3,4,0,0,81,0
46274,Procurement,16,Master's & above,m,other,1,36,5,8,1,0,67,1
46275,Analytics,2,Master's & above,m,other,1,51,3,6,0,0,89,0
46276,Analytics,29,Bachelor's,m,sourcing,1,30,1,3,0,0,82,0
46277,Sales & Marketing,2,Bachelor's,f,other,1,53,5,7,1,0,51,0
46278,Technology,13,Master's & above,m,other,2,40,3,2,0,0,81,0
46279,Technology,15,Bachelor's,m,other,1,31,3,5,1,0,78,1
46280,Technology,25,Bachelor's,f,sourcing,1,27,5,6,1,0,82,0
46281,Sales & Marketing,34,Bachelor's,m,other,1,26,1,2,1,0,45,0
46282,Sales & Marketing,2,Master's & above,f,other,1,56,1,12,0,0,45,0
46283,Operations,13,Bachelor's,m,other,2,37,4,4,0,0,62,0
46284,Technology,6,Bachelor's,m,other,1,32,4,7,1,0,80,0
46285,Legal,7,Bachelor's,m,sourcing,1,41,5,5,1,0,56,0
46286,Analytics,9,Bachelor's,m,other,1,31,3,4,0,0,86,0
46287,Technology,33,Bachelor's,f,other,1,33,1,2,0,0,79,0
46288,HR,2,Master's & above,m,other,1,42,4,11,1,0,50,0
46289,Analytics,7,Bachelor's,m,other,2,31,5,5,1,0,80,0
46290,Sales & Marketing,7,Bachelor's,m,referred,1,28,3,5,1,0,91,1
46291,Analytics,15,Bachelor's,m,sourcing,1,27,5,2,1,0,87,1
46292,Analytics,12,Bachelor's,m,other,1,30,4,4,0,0,87,0
46293,Analytics,22,Master's & above,m,sourcing,1,31,3,4,0,0,83,0
46294,Procurement,31,Bachelor's,m,sourcing,1,31,2,4,0,0,69,0
46295,Sales & Marketing,1,Master's & above,m,other,1,41,3,9,1,0,53,1
46296,Sales & Marketing,27,Bachelor's,f,sourcing,1,28,1,8,0,0,49,0
46297,Analytics,22,Bachelor's,m,other,1,35,3,9,0,0,84,0
46298,Technology,10,Master's & above,m,sourcing,1,37,4,12,1,0,77,0
46299,Sales & Marketing,17,Bachelor's,m,other,1,25,3,2,1,1,53,0
46300,R&D,4,Master's & above,m,other,1,42,5,10,1,0,89,0
46301,Technology,10,Master's & above,m,other,1,32,1,5,0,0,80,0
46302,Sales & Marketing,22,Bachelor's,m,sourcing,2,32,4,7,0,0,47,0
46303,Technology,17,Bachelor's,f,other,1,31,3,5,0,0,82,0
46304,Operations,11,Bachelor's,m,sourcing,1,38,3,7,0,0,60,0
46305,Sales & Marketing,22,Bachelor's,m,sourcing,1,22,3,2,0,0,50,0
46306,Sales & Marketing,2,Bachelor's,f,sourcing,1,44,3,7,0,0,50,0
46307,Sales & Marketing,24,Master's & above,m,other,1,47,1,24,0,0,48,0
46308,Sales & Marketing,5,Master's & above,m,sourcing,1,39,1,9,0,0,47,0
46309,Technology,2,Bachelor's,m,other,1,27,5,3,0,0,83,1
46310,Analytics,15,Master's & above,m,sourcing,1,35,3,10,0,0,81,0
46311,Technology,2,Bachelor's,m,other,2,26,4,3,0,0,81,0
46312,Technology,13,Bachelor's,f,other,2,26,1,6,0,0,77,0
46313,Sales & Marketing,22,Bachelor's,f,other,2,29,1,2,0,0,44,0
46314,HR,2,Bachelor's,m,other,1,38,4,3,0,0,51,0
46315,Analytics,31,Bachelor's,m,sourcing,2,38,3,2,0,0,80,0
46316,Operations,13,Bachelor's,f,other,1,46,2,3,0,0,60,0
46317,Sales & Marketing,28,Bachelor's,f,sourcing,1,30,3,7,0,0,45,0
46318,Operations,1,Bachelor's,m,other,1,31,5,4,1,0,60,0
46319,Procurement,17,Master's & above,m,sourcing,2,50,3,18,0,0,68,0
46320,Finance,26,Bachelor's,m,other,1,31,5,5,1,0,57,0
46321,Analytics,4,Bachelor's,m,other,1,37,3,4,1,0,83,0
46322,Sales & Marketing,1,Bachelor's,m,other,1,38,5,8,1,0,52,0
46323,Sales & Marketing,30,Bachelor's,m,sourcing,1,29,3,3,0,0,47,0
46324,Sales & Marketing,13,Bachelor's,m,other,2,40,1,11,0,0,50,0
46325,Operations,27,Master's & above,f,other,1,37,2,6,0,0,56,0
46326,Operations,2,Bachelor's,f,sourcing,2,42,3,18,0,0,59,0
46327,Analytics,32,Bachelor's,m,other,1,39,5,12,1,0,88,0
46328,Technology,31,Bachelor's,m,other,2,28,3,2,0,0,76,0
46329,Sales & Marketing,2,Bachelor's,m,other,1,36,4,3,0,0,48,0
46330,HR,2,Bachelor's,f,other,1,24,3,2,0,0,52,0
46331,Finance,4,Master's & above,m,sourcing,1,41,3,6,0,0,61,0
46332,Analytics,12,Bachelor's,m,sourcing,1,30,3,3,0,0,91,0
46333,Technology,7,Master's & above,m,other,1,44,5,4,0,0,79,0
46334,Sales & Marketing,2,Master's & above,f,sourcing,1,42,5,3,1,0,51,1
46335,Analytics,22,Bachelor's,f,other,2,27,3,4,0,1,81,1
46336,Operations,15,Bachelor's,f,other,2,30,4,7,0,0,55,0
46337,Operations,28,Bachelor's,m,other,1,30,4,7,0,0,62,0
46338,Analytics,15,Bachelor's,m,other,1,27,3,4,0,0,84,0
46339,Technology,24,Bachelor's,f,sourcing,1,28,3,3,0,0,79,0
46340,Finance,2,Bachelor's,m,other,2,27,4,2,0,0,57,0
46341,Procurement,2,Bachelor's,m,other,1,31,1,6,0,0,69,0
46342,Procurement,2,Bachelor's,f,sourcing,1,32,3,7,1,0,68,0
46343,Sales & Marketing,1,Master's & above,f,sourcing,1,31,1,2,1,0,48,0
46344,Technology,13,Master's & above,f,sourcing,1,33,4,5,1,0,79,0
46345,Technology,7,Master's & above,f,sourcing,1,33,5,7,1,0,81,0
46346,Sales & Marketing,15,Bachelor's,m,sourcing,1,35,5,10,1,0,51,0
46347,Operations,7,Bachelor's,f,other,1,27,5,4,1,0,60,0
46348,Analytics,13,Bachelor's,m,other,1,39,3,2,1,0,81,0
46349,Technology,22,Bachelor's,m,sourcing,2,25,3,2,0,0,78,0
46350,Operations,2,Bachelor's,f,sourcing,1,38,4,10,0,0,55,0
46351,Sales & Marketing,15,Bachelor's,m,other,1,29,4,4,0,0,48,0
46352,HR,2,Master's & above,f,sourcing,1,47,3,8,0,0,49,0
46353,Operations,6,Bachelor's,m,sourcing,1,27,2,5,0,0,58,0
46354,Technology,13,Bachelor's,m,other,1,38,3,9,0,0,80,0
46355,Sales & Marketing,11,Bachelor's,m,sourcing,2,32,3,5,0,0,48,0
46356,Operations,24,Bachelor's,f,other,1,29,5,4,1,0,56,1
46357,Sales & Marketing,7,Bachelor's,f,other,1,28,4,4,0,0,47,0
46358,Sales & Marketing,10,Bachelor's,m,other,1,27,3,2,0,0,48,0
46359,Sales & Marketing,10,Master's & above,m,other,1,31,4,3,1,0,41,0
46360,Operations,2,Bachelor's,f,other,1,39,4,5,1,0,57,0
46361,Operations,19,Master's & above,f,sourcing,1,48,4,2,0,0,60,0
46362,Operations,16,Bachelor's,f,other,1,42,4,11,1,0,60,0
46363,Procurement,2,Master's & above,f,sourcing,1,41,5,4,1,0,67,0
46364,Sales & Marketing,22,Master's & above,f,sourcing,1,31,4,3,0,0,51,0
46365,Sales & Marketing,22,Master's & above,m,other,1,37,2,8,0,0,54,0
46366,Analytics,2,Bachelor's,f,other,1,28,2,2,0,0,82,0
46367,Sales & Marketing,26,Bachelor's,m,other,1,59,1,15,0,0,52,0
46368,Sales & Marketing,11,Bachelor's,m,other,1,37,3,3,0,0,50,0
46369,Technology,7,Master's & above,f,other,2,35,3,2,1,0,80,0
46370,Technology,2,Bachelor's,m,other,1,51,3,3,1,0,77,0
46371,Operations,2,Master's & above,f,sourcing,1,39,1,7,0,0,63,0
46372,Analytics,2,Bachelor's,f,other,1,35,4,10,0,0,86,0
46373,Technology,6,Bachelor's,m,other,1,29,3,2,1,0,77,0
46374,Technology,17,Bachelor's,f,other,2,32,3,6,0,0,77,0
46375,Sales & Marketing,12,Bachelor's,m,other,1,38,3,2,1,0,46,0
46376,Operations,22,Bachelor's,m,other,1,37,3,3,0,0,59,0
46377,Sales & Marketing,26,Bachelor's,m,sourcing,1,46,2,16,0,0,54,0
46378,Sales & Marketing,14,Bachelor's,m,other,1,32,5,10,1,0,48,0
46379,Technology,30,Bachelor's,m,sourcing,5,32,2,6,0,0,80,0
46380,Technology,16,Bachelor's,m,sourcing,1,30,2,4,0,0,86,1
46381,Sales & Marketing,2,Master's & above,m,other,1,50,3,10,0,0,44,0
46382,Operations,13,Master's & above,f,sourcing,1,41,3,5,0,0,57,0
46383,Technology,2,Master's & above,f,referred,1,34,3,8,0,0,79,0
46384,Legal,26,Bachelor's,m,other,1,32,3,4,0,0,63,0
46385,Sales & Marketing,22,Bachelor's,m,referred,1,32,5,2,0,0,48,0
46386,Procurement,22,Master's & above,m,sourcing,2,42,5,8,1,0,68,1
46387,Operations,10,Bachelor's,m,other,1,33,4,4,0,0,57,0
46388,Analytics,8,Bachelor's,m,sourcing,1,25,5,2,1,0,84,0
46389,Sales & Marketing,13,Bachelor's,f,sourcing,1,27,1,4,0,0,48,0
46390,Analytics,15,Bachelor's,m,other,1,29,3,8,0,0,92,1
46391,Operations,20,Bachelor's,f,other,1,32,5,6,0,0,61,0
46392,Operations,22,Master's & above,f,referred,1,34,4,5,0,0,61,0
46393,Finance,32,Bachelor's,m,other,1,37,5,3,1,0,59,0
46394,Operations,7,Master's & above,m,other,1,37,5,9,0,0,70,1
46395,Sales & Marketing,2,Bachelor's,m,referred,1,41,5,12,1,0,48,1
46396,Technology,31,Bachelor's,m,other,1,36,5,2,1,0,82,1
46397,Operations,22,Master's & above,m,sourcing,1,48,5,7,0,0,62,0
46398,Sales & Marketing,15,Bachelor's,m,other,2,43,3,11,0,0,49,0
46399,Sales & Marketing,25,Bachelor's,f,other,1,30,4,5,0,0,54,0
46400,Technology,27,Bachelor's,f,other,1,28,4,2,1,0,79,0
46401,R&D,22,Bachelor's,m,other,3,30,4,4,0,0,84,0
46402,Sales & Marketing,1,Bachelor's,m,other,2,36,1,3,0,0,51,0
46403,Operations,12,Bachelor's,f,sourcing,2,32,5,5,1,0,53,0
46404,Sales & Marketing,7,Bachelor's,f,other,2,30,3,3,0,0,49,0
46405,Sales & Marketing,6,Bachelor's,m,sourcing,1,30,4,4,1,0,48,1
46406,Sales & Marketing,11,Bachelor's,m,other,4,33,1,4,0,0,51,0
46407,Operations,24,Bachelor's,f,other,1,32,5,3,1,0,61,0
46408,Analytics,15,Bachelor's,m,sourcing,1,29,3,5,0,0,84,0
46409,Technology,24,Bachelor's,m,other,1,31,5,2,0,0,95,1
46410,Operations,15,Bachelor's,m,other,2,35,5,10,0,0,61,0
46411,Operations,22,Bachelor's,f,sourcing,1,34,3,4,0,0,61,0
46412,Sales & Marketing,7,Bachelor's,m,other,6,29,1,9,0,0,45,0
46413,Sales & Marketing,26,Bachelor's,m,other,1,54,3,18,0,0,53,0
46414,Sales & Marketing,22,Bachelor's,m,other,1,36,2,2,0,0,54,0
46415,Technology,23,Master's & above,f,sourcing,2,34,5,6,0,0,81,0
46416,Procurement,10,Master's & above,m,other,1,35,5,3,1,0,73,0
46417,Procurement,7,Master's & above,m,other,1,37,1,8,0,0,67,0
46418,Sales & Marketing,1,Master's & above,m,other,2,40,1,7,0,0,50,0
46419,Finance,9,Bachelor's,m,other,2,30,5,8,0,0,64,0
46420,Sales & Marketing,22,Bachelor's,m,sourcing,4,31,3,3,0,0,49,0
46421,Technology,7,Master's & above,m,other,1,38,4,2,1,0,77,0
46422,HR,2,Bachelor's,m,sourcing,1,35,4,3,1,0,50,0
46423,Sales & Marketing,15,Bachelor's,m,sourcing,1,30,1,6,0,0,48,0
46424,Operations,16,Bachelor's,f,sourcing,1,35,3,8,0,0,59,0
46425,Operations,22,Master's & above,f,sourcing,1,30,4,5,0,0,57,0
46426,Analytics,11,Bachelor's,m,sourcing,1,30,4,7,1,0,85,0
46427,Legal,15,Bachelor's,m,other,1,34,4,7,0,0,59,0
46428,Operations,22,Bachelor's,f,referred,2,35,4,9,0,0,60,0
46429,Sales & Marketing,25,Master's & above,m,sourcing,1,34,3,4,1,0,48,1
46430,HR,3,Bachelor's,f,other,1,31,3,7,0,0,61,1
46431,Procurement,20,Bachelor's,f,other,1,33,2,8,0,0,73,0
46432,Procurement,4,Bachelor's,m,sourcing,4,30,3,5,0,0,65,0
46433,Procurement,4,Bachelor's,f,other,1,29,3,7,0,0,68,0
46434,Technology,7,Bachelor's,f,other,4,30,4,7,1,0,80,0
46435,Sales & Marketing,28,Bachelor's,m,other,1,29,5,4,1,0,48,0
46436,Operations,16,Bachelor's,f,other,1,39,2,6,0,0,64,0
46437,Sales & Marketing,7,Bachelor's,f,other,1,31,5,5,1,0,48,0
46438,Analytics,11,Bachelor's,m,other,1,32,5,6,1,0,83,0
46439,Procurement,2,Bachelor's,f,sourcing,2,29,3,6,0,0,73,0
46440,Operations,29,Bachelor's,m,sourcing,1,35,4,7,0,0,58,0
46441,Sales & Marketing,23,Bachelor's,m,other,1,27,5,2,0,0,46,0
46442,Sales & Marketing,6,Bachelor's,m,other,1,34,2,10,0,0,53,0
46443,Analytics,32,Bachelor's,m,other,2,35,5,9,1,0,87,0
46444,Analytics,2,Bachelor's,m,sourcing,1,29,3,5,0,0,86,0
46445,Legal,22,Bachelor's,m,sourcing,1,31,1,2,0,0,58,0
46446,Operations,13,Master's & above,f,sourcing,1,42,5,3,1,0,63,0
46447,HR,2,Bachelor's,m,sourcing,1,44,3,7,0,0,49,0
46448,Procurement,4,Master's & above,f,sourcing,1,39,4,8,0,0,66,0
46449,Sales & Marketing,7,Master's & above,m,sourcing,1,34,4,6,0,0,47,0
46450,Sales & Marketing,16,Bachelor's,m,other,1,42,3,6,0,0,48,0
46451,Procurement,2,Bachelor's,f,sourcing,1,30,3,5,1,1,70,1
46452,Operations,2,Master's & above,m,other,1,40,4,8,0,0,57,0
46453,Technology,31,Bachelor's,m,other,1,27,5,1,1,0,77,0
46454,Sales & Marketing,15,Bachelor's,f,other,1,26,3,2,1,0,48,0
46455,Sales & Marketing,21,Bachelor's,m,other,1,36,3,3,0,0,48,0
46456,Finance,2,Bachelor's,m,sourcing,1,27,3,5,0,0,59,0
46457,Sales & Marketing,7,Master's & above,m,other,2,36,3,4,0,0,48,0
46458,Sales & Marketing,11,Master's & above,m,other,1,38,2,10,0,0,48,0
46459,Sales & Marketing,27,Bachelor's,f,sourcing,1,30,4,2,1,0,63,1
